Site,Disinfection_Type,Pathogen,length,breadth_inf,breadth_eff,breadth_minCov_inf,breadth_minCov_eff,coverage_inf,coverage_eff,Nucl_Diversity_Pi_inf,Nucl_Diversity_Pi_eff,SNV_count_inf,SNV_count_eff,SNVs_Density_inf,SNVs_Density_eff,Delta_Breadth,Delta_MinCov,Delta_Coverage,Delta_Pi,Delta_SNV_Density,Group,Influent,Effluent,LRV,Site_ordered,Pathogen_key,Result_type,LRV_point_new,LRV_lower,LRV_upper,Influent_reads,Effluent_reads,Influent_status,Effluent_status,LRV_original,Point_LRV_difference,LRV_status,Model_eligibility,LRV_model
HBZZ_Song_O3,O3,Cupriavidus_metallidurans,6901105,0.005472602,0.006083953,9.86074e-4,0.001977075,0.237037837,0.642871685,0.008163952,0.008303077,99,210,2.621336087,5.001667222,-6.11351e-4,-9.91001e-4,-0.405833848,1.39125e-4,2.380331135,O3,1557159.091,2341408.287,-0.17714417,HBZZ_Song_O3,Cupriavidus metallidurans,Point estimate,-0.177144165569531,-0.177144165569531,-0.177144165569531,13703,23151,Quantifiable,Quantifiable,-0.17714417,4.430468991678538e-9,Point estimate,Eligible_main_model,-0.177144165569531
HBZZ_East_O3,O3,Cupriavidus_metallidurans,6901105,0.003551026,0.040612916,0.001591629,0.023012691,0.930933669,1.679563925,0.013323467,0.001731944,287,455,11.71141761,1.623411376,-0.037061891,-0.021421062,-0.748630256,-0.011591523,-10.08800624,O3,2309782.609,17461691.15,-0.8785152,HBZZ_East_O3,Cupriavidus metallidurans,Point estimate,-0.878515195458907,-0.878515195458907,-0.878515195458907,21250,542938,Quantifiable,Quantifiable,-0.8785152,4.54109305714212e-9,Point estimate,Eligible_main_model,-0.878515195458907
HBZZ_East_Cl,Cl,Cupriavidus_metallidurans,6901105,0.003490166,0.002856064,0.001557577,0.001338626,0.620375578,0.539146412,0.012332278,0.009446611,296,197,12.28929669,9.994926433,6.34101e-4,2.1895e-4,0.081229165,-0.002885668,-2.294370254,Cl,1907147.737,331939.2633,0.759325711,HBZZ_East_Cl,Cupriavidus metallidurans,Point estimate,0.759325711190797,0.759325711190797,0.759325711190797,21839,12053,Quantifiable,Quantifiable,0.759325711,1.9079693380774643e-10,Point estimate,Eligible_main_model,0.759325711190797
GBD_UV_Cl,UV_Cl,Cupriavidus_metallidurans,6901105,0.003094722,0.003540592,0.001159669,0.001432814,0.113389812,0.135396578,0.009685827,0.009626108,108,163,5.056890013,6.671032168,-4.45871e-4,-2.73145e-4,-0.022006766,-5.9719e-5,1.614142156,UV_Cl,1167617.46,2063241.758,-0.24724954,GBD_UV_Cl,Cupriavidus metallidurans,Point estimate,-0.247249538255513,-0.247249538255513,-0.247249538255513,10467,12517,Quantifiable,Quantifiable,-0.24724954,1.7444869992999654e-9,Point estimate,Eligible_main_model,-0.247249538255513
GBD_UF,UF,Cupriavidus_metallidurans,6901105,0.002236019,0.002841719,8.64499e-4,8.3262e-4,0.080426251,0.105690466,0.0049783,0.007519511,47,66,3.045816862,3.365458161,-6.057e-4,3.1879e-5,-0.025264215,0.002541211,0.319641299,UF,2893309.441,888675.1239,0.512651861,GBD_UF,Cupriavidus metallidurans,Point estimate,0.512651860764269,0.512651860764269,0.512651860764269,6560,8633,Quantifiable,Quantifiable,0.512651861,-2.357309902834004e-10,Point estimate,Eligible_main_model,0.512651860764269
GBD_O3,O3,Cupriavidus_metallidurans,6901105,0.002841719,0.003094722,8.3262e-4,0.001159669,0.105690466,0.113389812,0.007519511,0.009685827,66,108,3.365458161,5.056890013,-2.53003e-4,-3.27049e-4,-0.007699347,0.002166316,1.691431851,O3,888675.1237,1167617.46,-0.11855756,GBD_O3,Cupriavidus metallidurans,Point estimate,-0.118557557375744,-0.118557557375744,-0.118557557375744,8633,10467,Quantifiable,Quantifiable,-0.11855756,2.624256006944492e-9,Point estimate,Eligible_main_model,-0.118557557375744
CZSC_UV,UV,Cupriavidus_metallidurans,6901105,0.001780874,0.001922736,6.32073e-4,5.147e-4,0.032134999,0.017583271,0.006567542,0.002849599,43,8,3.498779496,0.602909036,-1.41861e-4,1.17373e-4,0.014551728,-0.003717942,-2.895870459,UV,641722.3903,338270.4203,0.278083169,CZSC_UV,Cupriavidus metallidurans,Point estimate,0.278083169435286,0.278083169435286,0.278083169435286,3164,2264,Quantifiable,Quantifiable,0.278083169,4.3528597393205354e-10,Point estimate,Eligible_main_model,0.278083169435286
BXH_O3_Cl,O3_Cl,Cupriavidus_metallidurans,6901105,0.004096301,0.003556677,0.001519612,0.001413252,0.568522577,0.293198698,0.01124478,0.01029545,231,192,8.171495278,7.822367081,5.39624e-4,1.0636e-4,0.275323879,-9.49331e-4,-0.349128197,O3_Cl,1424628.713,1185517.241,0.079793819,BXH_O3_Cl,Cupriavidus metallidurans,Point estimate,0.079793818691315,0.079793818691315,0.079793818691315,19185,20628,Quantifiable,Quantifiable,0.079793819,-3.086850081102099e-10,Point estimate,Eligible_main_model,0.079793818691315
WFSW_UV,UV,Enterobacter_spp.,4915930,0.010248315,0.011411879,0.001194891,0.001203231,0.048981169,0.073504912,0.002357913,0.004036706,20,71,0.39698293,1.265597148,-0.001163564,-8.34023e-6,-0.024523742,0.001678792,0.868614218,UV,2100100,2161200,-0.01245498,WFSW_UV,Enterobacter spp.,Point estimate,0.132992497841262,0.132992497841262,0.132992497841262,2484,2714,Quantifiable,Quantifiable,-0.01245498,0.145447477841262,Point estimate,Eligible_main_model,0.132992497841262
SZSG_UV,UV,Enterobacter_spp.,4915930,0.007223455,0.006623365,0.001198959,0.001182889,0.03145651,0.029462991,0.004130513,0.005540186,49,92,1.379892988,2.825552826,6.0009e-4,1.60702e-5,0.001993519,0.001409673,1.445659838,UV,8875300,3276900,0.432719853,SZSG_UV,Enterobacter spp.,Point estimate,0.406222209409191,0.406222209409191,0.406222209409191,4981,4651,Quantifiable,Quantifiable,0.432719853,-0.02649764359080897,Point estimate,Eligible_main_model,0.406222209409191
SZSG_UV_Cl,UV_Cl,Enterobacter_spp.,4915930,0.00321099,0.013229033,0.001107217,7.29262e-4,0.014969701,0.020480357,0.01108449,0.008492523,109,24,6.905289832,0.369043409,-0.010018043,3.77955e-4,-0.005510656,-0.002591967,-6.536246423,UV_Cl,7695600,8306600,-0.03318081,SZSG_UV_Cl,Enterobacter spp.,Point estimate,-1.51055246347125,-1.51055246347125,-1.51055246347125,663,14730,Quantifiable,Quantifiable,-0.03318081,-1.47737165347125,Point estimate,Eligible_main_model,-1.51055246347125
SZFX_UV,UV,Enterobacter_spp.,4915930,0.012237562,0.015248997,0.00100571,0.00110619999999999,0.02213396,0.028064476,0.001702655,0.006130268,7,56,0.116358317,0.747035204,-0.003011434,-1.0049e-4,-0.005930516,0.004427613,0.630676887,UV,2898500,2707600,0.029588799,SZFX_UV,Enterobacter spp.,Point estimate,0.0100476764650973,0.0100476764650973,0.0100476764650973,2360,2766,Quantifiable,Quantifiable,0.029588799,-0.0195411225349027,Point estimate,Eligible_main_model,0.0100476764650973
SZBH_UV_Cl,UV_Cl,Enterobacter_spp.,4915930,0.031170094,0.005132701,0.0013263,0.001530738,0.256693037,0.607162429,0.008026975,0.004230754,105,50,0.685244404,1.981610653,0.026037393,-2.04437e-4,-0.350469392,-0.003796221,1.296366249,UV_Cl,18549000,3909200,0.676232611,SZBH_UV_Cl,Enterobacter spp.,Point estimate,1.25133331239219,1.25133331239219,1.25133331239219,31094,5855,Quantifiable,Quantifiable,0.676232611,0.5751007013921899,Point estimate,Eligible_main_model,1.25133331239219
JXQ_O3,O3,Enterobacter_spp.,4915930,0.015083209,0.012765438,0.001164174,0.001144036,0.031236206,0.033744988,0.004342941,0.002494568,42,18,0.566434698,0.286834305,0.002317771,2.01386e-5,-0.002508783,-0.001848373,-0.279600393,O3,21329000,8837700,0.382631239,JXQ_O3,Enterobacter spp.,Point estimate,0.390128089958705,0.390128089958705,0.390128089958705,4542,4183,Quantifiable,Quantifiable,0.382631239,0.007496850958705,Point estimate,Eligible_main_model,0.390128089958705
JXQ_Cl,Cl,Enterobacter_spp.,4915930,0.012255667,0.018325932,0.001180041,0.001239847,0.033854022,0.040378525,0.002663303,0.003133079,46,29,0.763510822,0.321903895,-0.006070265,-5.98056e-5,-0.006524503,4.69775e-4,-0.441606927,Cl,4863000,3925000,0.093064608,JXQ_Cl,Enterobacter spp.,Point estimate,-0.0127938583356766,-0.0127938583356766,-0.0127938583356766,4127,6123,Quantifiable,Quantifiable,0.093064608,-0.1058584663356766,Point estimate,Eligible_main_model,-0.0127938583356766
HBZZ_West_Cl,Cl,Enterobacter_spp.,4915930,0.001752466,0.001569998,0.001254493,0.001254493,0.674799885,1.101658893,0.007561786,0.014468512,133,250,15.4381892,32.39181135,1.82468e-4,0,-0.426859007,0.006906726,16.95362215,Cl,1087800,473850,0.36090817,HBZZ_West_Cl,Enterobacter spp.,Point estimate,0.431047934011754,0.431047934011754,0.431047934011754,4659,1591,Quantifiable,Quantifiable,0.36090817,0.07013976401175404,Point estimate,Eligible_main_model,0.431047934011754
HBZZ_Song_O3,O3,Enterobacter_spp.,4915930,0.003703267,0.002800691,0.001251238,0.00125429,0.107833716,0.3435887,0.005288914,0.006826793,85,120,4.669046965,8.71586287,9.02576e-4,-3.0513e-6,-0.235754984,0.001537879,4.046815905,O3,4326100,3044900,0.15252352,HBZZ_Song_O3,Enterobacter spp.,Point estimate,0.0320882543927179,0.0320882543927179,0.0320882543927179,2364,2467,Quantifiable,Quantifiable,0.15252352,-0.1204352656072821,Point estimate,Eligible_main_model,0.0320882543927179
HBZZ_East_O3,O3,Enterobacter_spp.,4915930,0.001860889,0.001423739,0.001254696,0.001257138,0.264985669,0.949267382,0.011696927,0.005307885,185,70,20.22299956,10.00142878,4.3715e-4,-2.44104e-6,-0.684281713,-0.006389042,-10.22157079,O3,3793500,1723000,0.342754811,HBZZ_East_O3,Enterobacter spp.,Point estimate,0.213948146570221,0.213948146570221,0.213948146570221,2660,5493,Quantifiable,Quantifiable,0.342754811,-0.128806664429779,Point estimate,Eligible_main_model,0.213948146570221
HBZZ_East_Cl,Cl,Enterobacter_spp.,4915930,0.001452421,0.008052596,0.001253273,0.001255714,0.242200357,0.981603074,0.010087768,0.005951006,179,78,25.07002801,1.970393573,-0.006600175,-2.44104e-6,-0.739402717,-0.004136763,-23.09963444,Cl,3137500,1947800,0.207039373,HBZZ_East_Cl,Enterobacter spp.,Point estimate,0.112480090841042,0.112480090841042,0.112480090841042,2691,6586,Quantifiable,Quantifiable,0.207039373,-0.094559282158958,Point estimate,Eligible_main_model,0.112480090841042
GBD_UV_Cl,UV_Cl,Enterobacter_spp.,4915930,0.020948223,0.019208573,0.001272597,0.001236999,0.19784883,0.174200202,0.007513542,0.007118537,120,98,1.165274811,1.037827763,0.00173965,3.55986e-5,0.023648628,-3.95006e-4,-0.127447048,UV_Cl,5030300,8396400,-0.22249923,GBD_UV_Cl,Enterobacter spp.,Point estimate,-0.159175729179347,-0.159175729179347,-0.159175729179347,9428,9205,Quantifiable,Quantifiable,-0.22249923,0.063323500820653,Point estimate,Eligible_main_model,-0.159175729179347
GBD_UF,UF,Enterobacter_spp.,4915930,0.029653392,0.035025722,0.001246966,0.001342167,0.073071626,0.188757977,0.007588465,0.00811208,100,117,0.685993387,0.679505645,-0.00537233,-9.52007e-5,-0.11568635,5.23615e-4,-0.006487742,UF,16716000,5134200,0.51265958,GBD_UF,Enterobacter spp.,Point estimate,0.551378876376469,0.551378876376469,0.551378876376469,11245,13536,Quantifiable,Quantifiable,0.51265958,0.03871929637646898,Point estimate,Eligible_main_model,0.551378876376469
GBD_O3,O3,Enterobacter_spp.,4915930,0.035025722,0.020948223,0.001342167,0.001272597,0.188757977,0.19784883,0.00811208,0.007513542,117,120,0.679505645,1.165274811,0.014077499,6.95697e-5,-0.009090854,-5.98538e-4,0.485769166,O3,5134200,5030300,0.008878896,GBD_O3,Enterobacter spp.,Point estimate,0.122173697723534,0.122173697723534,0.122173697723534,13536,9428,Quantifiable,Quantifiable,0.008878896,0.113294801723534,Point estimate,Eligible_main_model,0.122173697723534
CZSC_UV,UV,Enterobacter_spp.,4915930,0.015921504,0.015950186,0.001209537,7.80931e-4,0.041927977,0.024188709,0.006291347,0.009333072,85,59,1.085998288,0.752455044,-2.86823e-5,4.28607e-4,0.017739268,0.003041725,-0.333543244,UV,4124700,2880100,0.1559848,CZSC_UV,Enterobacter spp.,Point estimate,0.230321519995161,0.230321519995161,0.230321519995161,2052,1639,Quantifiable,Quantifiable,0.1559848,0.074336719995161,Point estimate,Eligible_main_model,0.230321519995161
BXH_O3_Cl,O3_Cl,Enterobacter_spp.,4915930,0.005547272,0.004334887,0.001276666,0.001231913,0.535494199,0.099825872,0.004594599,0.004951574,32,42,1.173450678,1.970905678,0.001212385,4.47525e-5,0.435668327,3.56975e-4,0.797455,O3_Cl,4010600,2254900,0.250082063,BXH_O3_Cl,Enterobacter spp.,Point estimate,0.263719256003539,0.263719256003539,0.263719256003539,5331,3753,Quantifiable,Quantifiable,0.250082063,0.01363719300353899,Point estimate,Eligible_main_model,0.263719256003539
WFSW_UV,UV,Escherichia_coli,10236257,0.027647997,0.02836105,2.34461e-5,1.67737e-4,0.032592187,0.031651413,0.009414966,0.006530936,1,14,0.003533419,0.048224146,-7.13054e-4,-1.44291e-4,9.40774e-4,-0.00288403,0.044690727,UV,404510,278240,0.162509698,WFSW_UV,Escherichia coli,Point estimate,0.162506153547683,0.162506153547683,0.162506153547683,3460,3532,Quantifiable,Quantifiable,0.162509698,-3.544452317011393e-6,Point estimate,Eligible_main_model,0.162506153547683
SZSG_UV,UV,Escherichia_coli,10236257,0.022704784,0.019877969,2.17365e-4,1.97045e-4,0.028317187,0.02530339,0.009749459,0.010797738,27,32,0.116173003,0.157266705,0.002826815,2.03199e-5,0.003013797,0.001048279,0.041093702,UV,1645500,587490,0.447297408,SZSG_UV,Escherichia coli,Point estimate,0.447302593727804,0.447302593727804,0.447302593727804,5215,4430,Quantifiable,Quantifiable,0.447297408,5.1857278040023935e-6,Point estimate,Eligible_main_model,0.447302593727804
SZFX_UV,UV,Escherichia_coli,10236257,0.074182878,0.085067325,2.76761e-4,3.56966e-4,0.090643875,0.108918621,0.006676021,0.008055292,27,30,0.035556492,0.034452227,-0.010884447,-8.02051e-5,-0.018274746,0.001379271,-0.001104265,UV,2599900,2493000,0.018234366,SZFX_UV,Escherichia coli,Point estimate,0.0182435057708529,0.0182435057708529,0.0182435057708529,17459,20080,Quantifiable,Quantifiable,0.018234366,9.13977085290063e-6,Point estimate,Eligible_main_model,0.0182435057708529
SZBH_UV_Cl,UV_Cl,Escherichia_coli,10236257,0.060191631,0.006901839,6.58541e-4,1.43314e-4,0.079107334,0.008678367,0.014113593,0.001280012,145,2,0.235337271,0.028308964,0.053289791,5.15227e-4,0.070428966,-0.012833581,-0.207028307,UV_Cl,2766800,682280,0.608015126,SZBH_UV_Cl,Escherichia coli,Point estimate,0.608014596993445,0.608014596993445,0.608014596993445,11541,9559,Quantifiable,Quantifiable,0.608015126,-5.290065550056511e-7,Point estimate,Eligible_main_model,0.608014596993445
JXQ_O3,O3,Escherichia_coli,10236257,0.053173147,0.044815307,1.83661e-4,1.99975e-4,0.063994095,0.054659237,0.010278184,0.008164741,33,26,0.060628998,0.056676861,0.00835784,-1.63146e-5,0.009334857,-0.002113443,-0.003952137,O3,5210500,3067300,0.230123146,JXQ_O3,Escherichia coli,Point estimate,0.230128591586561,0.230128591586561,0.230128591586561,7467,9940,Quantifiable,Quantifiable,0.230123146,5.445586560987037e-6,Point estimate,Eligible_main_model,0.230128591586561
JXQ_Cl,Cl,Escherichia_coli,10236257,0.049152146,0.061005014,2.19221e-4,3.63121e-4,0.060974143,0.075122088,0.00904335,0.010509388,33,45,0.065588889,0.072061916,-0.011852868,-1.439e-4,-0.014147945,0.001466039,0.006473027,Cl,1405700,1203800,0.067338306,JXQ_Cl,Escherichia coli,Point estimate,0.0673672921948384,0.0673672921948384,0.0673672921948384,7188,8867,Quantifiable,Quantifiable,0.067338306,2.8986194838404034e-5,Point estimate,Eligible_main_model,0.0673672921948384
GBD_UV_Cl,UV_Cl,Escherichia_coli,10236257,0.068027991,0.076805907,6.93711e-4,7.661e-4,0.088200013,0.10217348,0.011443486,0.010336582,106,111,0.152221865,0.141184551,-0.008777916,-7.23897e-5,-0.013973467,-0.001106904,-0.011037314,UV_Cl,1212700,1826000,-0.1777474,GBD_UV_Cl,Escherichia coli,Point estimate,-0.177763375259449,-0.177763375259449,-0.177763375259449,10871,11078,Quantifiable,Quantifiable,-0.1777474,-1.5975259448991475e-5,Point estimate,Eligible_main_model,-0.177763375259449
GBD_UF,UF,Escherichia_coli,10236257,0.089363231,0.09405733,7.41287e-4,9.8962e-4,0.116655629,0.123496899,0.008285345,0.009545949,76,153,0.083083264,0.158912333,-0.004694099,-2.48333e-4,-0.00684127,0.001260604,0.07582907,UF,9503400,1578700,0.7795794,GBD_UF,Escherichia coli,Point estimate,0.779584474089292,0.779584474089292,0.779584474089292,21547,15336,Quantifiable,Quantifiable,0.7795794,5.074089291956518e-6,Point estimate,Eligible_main_model,0.779584474089292
GBD_O3,O3,Escherichia_coli,10236257,0.09405733,0.068027991,9.8962e-4,6.93711e-4,0.123496899,0.088200013,0.009545949,0.011443486,153,106,0.158912333,0.152221865,0.026029339,2.95909e-4,0.035296886,0.001897537,-0.006690469,O3,1578700,1212700,0.114546231,GBD_O3,Escherichia coli,Point estimate,0.114545530008063,0.114545530008063,0.114545530008063,15336,10871,Quantifiable,Quantifiable,0.114546231,-7.009919369971307e-7,Point estimate,Eligible_main_model,0.114545530008063
CZSC_UV,UV,Escherichia_coli,10236257,0.059020011,0.037647062,4.51239e-4,2.24789e-4,0.072535498,0.046047984,0.01256186,0.006928885,73,24,0.120832119,0.062278619,0.021372949,2.2645e-4,0.026487514,-0.005632976,-0.058553501,UV,2753100,742130,0.569341998,CZSC_UV,Escherichia coli,Point estimate,0.569336801986105,0.569336801986105,0.569336801986105,13574,4967,Quantifiable,Quantifiable,0.569341998,-5.196013894925855e-6,Point estimate,Eligible_main_model,0.569336801986105
BXH_O3_Cl,O3_Cl,Escherichia_coli,10236257,0.008814355,0.013603215,6.00806e-5,8.66528e-5,0.010707234,0.01606554,0.006369116,0.004007543,4,3,0.044333119,0.021544605,-0.00478886,-2.65722e-5,-0.005358306,-0.002361572,-0.022788515,O3_Cl,296060,150340,0.294305189,BXH_O3_Cl,Escherichia coli,Point estimate,0.294297633901822,0.294297633901822,0.294297633901822,3987,2616,Quantifiable,Quantifiable,0.294305189,-7.555098178013697e-6,Point estimate,Eligible_main_model,0.294297633901822
WFSW_UV,UV,Klebsiella_pneumoniae,5682322,0.049854795,0.058649263,0.001539336,0.002217579,0.078322031,0.098356799,0.002464614,0.002631841,33,56,0.116487993,0.168034951,-0.008794468,-6.78244e-4,-0.020034767,1.67227e-4,0.051546958,UV,221660,189220,0.068720291,WFSW_UV,Klebsiella pneumoniae,Point estimate,0.0687160795955978,0.0687160795955978,0.0687160795955978,1896,2402,Quantifiable,Quantifiable,0.068720291,-4.2114044021962505e-6,Point estimate,Eligible_main_model,0.0687160795955978
SZSG_UV,UV,Klebsiella_pneumoniae,5682322,0.077967774,0.074918141,0.001627504,0.001232419,0.111510928,0.10695962,0.004481927,0.004561489,45,48,0.101571423,0.112753078,0.003049634,3.95085e-4,0.004551308,7.95627e-5,0.011181655,UV,1013200,393470,0.410783556,SZSG_UV,Klebsiella pneumoniae,Point estimate,0.410774766437985,0.410774766437985,0.410774766437985,3211,2967,Quantifiable,Quantifiable,0.410783556,-8.789562014999142e-6,Point estimate,Eligible_main_model,0.410774766437985
SZSG_UV_Cl,UV_Cl,Klebsiella_pneumoniae,5682322,0.008007994,0.155163329,4.32746e-4,3.59712e-4,0.01373875,0.190011935,0.001861611,0.006783903,0,12,0,0.013610257,-0.147155335,7.30335e-5,-0.176273186,0.004922292,0.013610257,UV_Cl,24568,682100,-1.44347825,SZSG_UV_Cl,Klebsiella pneumoniae,Point estimate,-1.44347450014183,-1.44347450014183,-1.44347450014183,426,8110,Quantifiable,Quantifiable,-1.44347825,3.7498581699768607e-6,Point estimate,Eligible_main_model,-1.44347450014183
SZFX_UV,UV,Klebsiella_pneumoniae,5682322,0.084681579,0.096135875,0.001365639,0.001634895,0.114557394,0.133751132,0.002468964,0.005125792,17,50,0.035329227,0.091528992,-0.011454296,-2.69256e-4,-0.019193738,0.002656828,0.056199765,UV,529840,520320,0.007874222,SZFX_UV,Klebsiella pneumoniae,Point estimate,0.0078761321823443,0.0078761321823443,0.0078761321823443,3558,4191,Quantifiable,Quantifiable,0.007874222,1.910182344300182e-6,Point estimate,Eligible_main_model,0.0078761321823443
SZBH_UV_Cl,UV_Cl,Klebsiella_pneumoniae,5682322,0.372522888,0.011873315,0.011609339,0.003160504,0.695413072,0.155845621,0.00976491,0.00991723,1039,453,0.490836382,6.714294184,0.360649572,0.008448835,0.539567451,1.5232e-4,6.223457802,UV_Cl,4620900,543380,0.929622921,SZBH_UV_Cl,Klebsiella pneumoniae,Point estimate,0.929622174503541,0.929622174503541,0.929622174503541,19275,7613,Quantifiable,Quantifiable,0.929622921,-7.464964589809497e-7,Point estimate,Eligible_main_model,0.929622174503541
JXQ_O3,O3,Klebsiella_pneumoniae,5682322,0.058895642,0.038922821,0.001240162,0.001211829,0.081882899,0.059555759,0.003747109,0.003593939,29,21,0.086654077,0.094948728,0.019972821,2.83335e-5,0.02232714,-1.5317e-4,0.008294651,O3,1230900,509470,0.383104156,JXQ_O3,Klebsiella pneumoniae,Point estimate,0.383120332188626,0.383120332188626,0.383120332188626,1764,1651,Quantifiable,Quantifiable,0.383104156,1.617618862603809e-5,Point estimate,Eligible_main_model,0.383120332188626
JXQ_Cl,Cl,Klebsiella_pneumoniae,5682322,0.040364309,0.062778561,9.84457e-4,0.00112718,0.058532586,0.085515921,0.001925852,0.003705373,15,19,0.065398517,0.053261869,-0.022414252,-1.42723e-4,-0.026983335,0.001779521,-0.012136648,Cl,319560,319440,1.63115e-4,JXQ_Cl,Klebsiella pneumoniae,Point estimate,1.66057243015734e-4,1.66057243015734e-4,1.66057243015734e-4,1634,2353,Quantifiable,Quantifiable,1.63115e-4,2.942243015734001e-6,Point estimate,Eligible_main_model,1.66057243015734e-4
HBZZ_West_Cl,Cl,Klebsiella_pneumoniae,5682322,0.008288161,0.003565092,0.00419846,0.001112749,0.109842948,0.080920089,0.005674641,0.005405854,298,62,6.327501274,3.060519301,0.004723069,0.00308571,0.028922859,-2.68787e-4,-3.266981973,Cl,127600,58877,0.335905001,HBZZ_West_Cl,Klebsiella pneumoniae,Point estimate,0.335922359784793,0.335922359784793,0.335922359784793,4253,1808,Quantifiable,Quantifiable,0.335905001,1.7358784793031212e-5,Point estimate,Eligible_main_model,0.335922359784793
HBZZ_Song_O3,O3,Klebsiella_pneumoniae,5682322,0.016478299,0.012054227,0.001304748,0.001271311,0.050671011,0.052390378,0.005490893,0.004337018,53,45,0.566027661,0.65697267,0.004424072,3.3437e-5,-0.001719368,-0.001153875,0.090945009,O3,107390,101240,0.025611706,HBZZ_Song_O3,Klebsiella pneumoniae,Point estimate,0.0256076627031804,0.0256076627031804,0.0256076627031804,945,1001,Quantifiable,Quantifiable,0.025611706,-4.043296819602332e-6,Point estimate,Eligible_main_model,0.0256076627031804
HBZZ_East_O3,O3,Klebsiella_pneumoniae,5682322,0.010257074,0.007851368,0.002515169,0.004230313,0.074948586,0.600182109,0.003085837,0.008284777,75,461,1.286802553,10.3330793,0.002405707,-0.001715144,-0.525233522,0.00519894,9.046276749,O3,144570,193550,-0.126715,HBZZ_East_O3,Klebsiella pneumoniae,Point estimate,-0.126724433476463,-0.126724433476463,-0.126724433476463,1330,6018,Quantifiable,Quantifiable,-0.126715,-9.43347646301107e-6,Point estimate,Eligible_main_model,-0.126724433476463
HBZZ_East_Cl,Cl,Klebsiella_pneumoniae,5682322,0.006482385,0.018867991,0.002196285,0.003938531,0.052923083,0.417350689,0.004792845,0.005740746,101,257,2.741957377,2.397075009,-0.012385606,-0.001742246,-0.364427605,9.47901e-4,-0.344882369,Cl,88638,63810,0.142731204,HBZZ_East_Cl,Klebsiella pneumoniae,Point estimate,0.142728127912432,0.142728127912432,0.142728127912432,1015,2317,Quantifiable,Quantifiable,0.142731204,-3.076087567999153e-6,Point estimate,Eligible_main_model,0.142728127912432
GBD_UV_Cl,UV_Cl,Klebsiella_pneumoniae,5682322,0.108161945,0.112771328,0.002003054,0.002648213,0.156229267,0.173503895,0.005027909,0.004798171,69,85,0.112266133,0.132646071,-0.004609383,-6.45159e-4,-0.017274628,-2.29738e-4,0.020379938,UV_Cl,517940,797140,-0.18725515,GBD_UV_Cl,Klebsiella pneumoniae,Point estimate,-0.18725911871416,-0.18725911871416,-0.18725911871416,4643,4836,Quantifiable,Quantifiable,-0.18725515,-3.968714160001996e-6,Point estimate,Eligible_main_model,-0.18725911871416
GBD_UF,UF,Klebsiella_pneumoniae,5682322,0.131845397,0.140619803,0.001574532,0.002337601,0.18425707,0.207935242,0.005365722,0.005737428,63,121,0.084091043,0.151430391,-0.008774406,-7.63068e-4,-0.023678172,3.71706e-4,0.067339349,UF,2271000,632970,0.554834007,GBD_UF,Klebsiella pneumoniae,Point estimate,0.554828161082353,0.554828161082353,0.554828161082353,5149,6149,Quantifiable,Quantifiable,0.554834007,-5.845917646962739e-6,Point estimate,Eligible_main_model,0.554828161082353
GBD_O3,O3,Klebsiella_pneumoniae,5682322,0.140619803,0.108161945,0.002337601,0.002003054,0.207935242,0.156229267,0.005737428,0.005027909,121,69,0.151430391,0.112266133,0.032457858,3.34546e-4,0.051705975,-7.09519e-4,-0.039164259,O3,632970,517940,0.087103674,GBD_O3,Klebsiella pneumoniae,Point estimate,0.087108735259346,0.087108735259346,0.087108735259346,6149,4643,Quantifiable,Quantifiable,0.087103674,5.061259345989777e-6,Point estimate,Eligible_main_model,0.087108735259346
CZSC_UV,UV,Klebsiella_pneumoniae,5682322,0.038668347,0.037963178,0.001839037,0.001209893,0.067710524,0.058306094,0.004370462,0.001555768,59,10,0.268516243,0.046356603,7.05169e-4,6.29144e-4,0.00940443,-0.002814694,-0.22215964,UV,521650,256390,0.308478129,CZSC_UV,Klebsiella pneumoniae,Point estimate,0.308476797865379,0.308476797865379,0.308476797865379,2572,1716,Quantifiable,Quantifiable,0.308478129,-1.331134620974339e-6,Point estimate,Eligible_main_model,0.308476797865379
BXH_O3_Cl,O3_Cl,Klebsiella_pneumoniae,5682322,0.022022511,0.034173178,0.004893246,0.00286309,0.167547175,0.089328271,0.009570507,0.008053707,613,186,4.898552809,0.957859339,-0.012150667,0.002030156,0.078218904,-0.001516801,-3.94069347,O3_Cl,668910,128970,0.714878989,BXH_O3_Cl,Klebsiella pneumoniae,Point estimate,0.714894662814804,0.714894662814804,0.714894662814804,9008,2244,Quantifiable,Quantifiable,0.714878989,1.5673814803940367e-5,Point estimate,Eligible_main_model,0.714894662814804
SZSG_UV,UV,Laribacter_hongkongensis,3110307,0.067064762,0.07267064,6.20518e-5,1.56576e-4,0.080578219,0.088226982,0,0.002883869,0,1,0,0.004424231,-0.005605877,-9.45244e-5,-0.007648763,0.002883869,0.004424231,UV,3434269.908,1296713.156,0.422990507,SZSG_UV,Laribacter hongkongensis,Point estimate,0.422990507368227,0.422990507368227,0.422990507368227,10884,9778,Quantifiable,Quantifiable,0.422990507,3.6822700444361084e-10,Point estimate,Eligible_main_model,0.422990507368227
