.row_id,Feature,SHAP_value,Feature_value,Feature_value_scaled
74,Delta Pi,-0.06110892817378044,0.00378448,0.6765312671917708
74,Delta SNV Density,-0.15413109958171844,19.38009835,0.719575072940314
74,Disinfection Type,0.03186137555167079,NA,NA
74,Initial Breadth,-0.0337490551173687,0.002915246,0.0032823543989139907
75,Delta Breadth,0.0860329121351242,6.93349e-5,0.6208725322009878
75,Delta Pi,0.037539638578891754,-0.001250755,0.6105992587624002
75,Delta SNV Density,-0.008618824183940887,1.596646862,0.41833663377996877
75,Disinfection Type,0.03498082747682929,NA,NA
75,Initial Breadth,-0.013634822331368923,0.002419571,0.0026800287295521814
76,Delta Breadth,0.22504445910453796,0.001342197,0.6217892902752037
76,Delta Pi,0.15567350387573242,-0.007282197,0.5316227889878494
76,Delta SNV Density,0.09077132493257523,-5.717156969,0.29444623759551164
76,Disinfection Type,-0.13742912001907825,NA,NA
76,Initial Breadth,0.016071263700723648,0.004119767,0.004746043141709888
77,Delta Breadth,0.20234575867652893,6.51629e-4,0.6212919199867842
77,Delta Pi,0.012584183365106583,9.45986e-4,0.6393636652159509
77,Delta SNV Density,-0.009988418780267239,-0.279510121,0.38655593015446216
77,Disinfection Type,-0.02881219156552106,NA,NA
77,Initial Breadth,-0.010626036673784256,0.002762471,0.003096707948847414
78,Delta Breadth,0.2731166183948517,0.004018049,0.6237165288397007
78,Delta Pi,-0.18384523689746857,-0.019219216,0.37531794178021
78,Delta SNV Density,0.22917138040065765,-15.35860729,0.13112724139840803
78,Disinfection Type,-0.029156162403523922,NA,NA
78,Initial Breadth,0.008209958672523499,0.005523353,0.006451628206433477
79,Delta Breadth,-0.04863343387842178,-4.27334e-4,0.620514814562693
79,Delta Pi,-0.006652357988059521,1.53227e-4,0.6289831778960026
79,Delta SNV Density,-0.05385957285761833,0.582810666,0.4011630028088727
79,Disinfection Type,-0.05835107946768403,NA,NA
79,Initial Breadth,-0.008824540302157402,0.013082649,0.01563740118894026
80,Delta Breadth,0.2587289810180664,0.001161211,0.6216589380737986
80,Delta Pi,0.1196768507361412,-0.00872413,0.5127419346264168
80,Delta SNV Density,0.10177566856145859,-6.793218774,0.27621855109736504
80,Disinfection Type,-0.053029390051960945,NA,NA
80,Initial Breadth,0.023063888773322105,0.004828414,0.00560716439780761
81,Delta Breadth,0.19551174342632294,6.23816e-4,0.6212718881291949
81,Delta Pi,0.00956959743052721,0.001688861,0.6490909650861593
81,Delta SNV Density,0.0562950074672699,4.609126179,0.4693657924372886
81,Disinfection Type,0.06557697802782059,NA,NA
81,Initial Breadth,0.03284889832139015,0.00477239,0.005539086134226986
82,Delta Breadth,-0.09569061547517776,-9.11685e-4,0.6201659686900689
82,Delta Pi,-0.048321813344955444,-7.03761e-4,0.6177616678691877
82,Delta SNV Density,-0.10274332761764526,2.190576665,0.4283973628205186
82,Disinfection Type,-0.1988081601448357,NA,NA
82,Initial Breadth,-0.028590653091669083,0.003357877,0.003820222988928188
